row_index,example_index,worker_id,aspect,original,simplification,human_rating,raw_output,parsed_output,model
2628,205,11,2,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",6.0,"41
The simpl",41,Phi-4-mini-instruct
2629,205,10,0,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",36.0,"41
The simpl",41,Phi-4-mini-instruct
2630,205,10,1,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",18.0,"41
The simpl",41,Phi-4-mini-instruct
2631,205,13,2,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",0.0,"41
The simpl",41,Phi-4-mini-instruct
2632,205,15,2,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",12.0,"41
The simpl",41,Phi-4-mini-instruct
2633,205,6,0,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",0.0,"41
The simpl",41,Phi-4-mini-instruct
2634,205,19,2,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",2.0,"41
The simpl",41,Phi-4-mini-instruct
2635,205,13,1,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",20.0,"41
The simpl",41,Phi-4-mini-instruct
2636,205,5,1,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",82.0,"41
The simpl",41,Phi-4-mini-instruct
2637,205,5,0,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",83.0,"41
The simpl",41,Phi-4-mini-instruct
2638,205,5,2,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",75.0,"41
The simpl",41,Phi-4-mini-instruct
2639,205,28,1,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",36.0,"41
The simpl",41,Phi-4-mini-instruct
2640,205,28,0,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",38.0,"41
The simpl",41,Phi-4-mini-instruct
2641,205,28,2,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",21.0,"41
The simpl",41,Phi-4-mini-instruct
2642,205,20,1,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",10.0,"41
The simpl",41,Phi-4-mini-instruct
2643,205,6,1,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",17.0,"41
The simpl",41,Phi-4-mini-instruct
2644,205,20,2,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",10.0,"41
The simpl",41,Phi-4-mini-instruct
2645,205,8,1,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",9.0,"41
The simpl",41,Phi-4-mini-instruct
2646,205,8,0,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",34.0,"41
The simpl",41,Phi-4-mini-instruct
2647,205,8,2,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",0.0,"41
The simpl",41,Phi-4-mini-instruct
2648,205,19,1,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",1.0,"41
The simpl",41,Phi-4-mini-instruct
2649,205,19,0,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",2.0,"41
The simpl",41,Phi-4-mini-instruct
2650,205,20,0,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",33.0,"41
The simpl",41,Phi-4-mini-instruct
2651,205,13,0,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",10.0,"41
The simpl",41,Phi-4-mini-instruct
2652,205,2,2,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",16.0,"41
The simpl",41,Phi-4-mini-instruct
2653,205,2,0,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",49.0,"41
The simpl",41,Phi-4-mini-instruct
2654,205,2,1,"Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia and firmly keeps the cardinal rule of all firemen, `` never leave your partner behind''.","Plot captain Caleb Holt( Kirk Cameron) is a firefighter in Albany, Georgia. It is also known as the cardinal rule of all firemen, who leave the partner behind him.",22.0,"41
The simpl",41,Phi-4-mini-instruct
2655,207,8,0,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2656,207,1,2,The plant is considered a living fossil.,The plant is thought to be a living,40.0,"60
The simpl",60,Phi-4-mini-instruct
2657,207,18,1,The plant is considered a living fossil.,The plant is thought to be a living,92.0,"60
The simpl",60,Phi-4-mini-instruct
2658,207,18,0,The plant is considered a living fossil.,The plant is thought to be a living,61.0,"60
The simpl",60,Phi-4-mini-instruct
2659,207,18,2,The plant is considered a living fossil.,The plant is thought to be a living,67.0,"60
The simpl",60,Phi-4-mini-instruct
2660,207,1,0,The plant is considered a living fossil.,The plant is thought to be a living,50.0,"60
The simpl",60,Phi-4-mini-instruct
2661,207,1,1,The plant is considered a living fossil.,The plant is thought to be a living,25.0,"60
The simpl",60,Phi-4-mini-instruct
2662,207,20,2,The plant is considered a living fossil.,The plant is thought to be a living,33.0,"60
The simpl",60,Phi-4-mini-instruct
2663,207,20,0,The plant is considered a living fossil.,The plant is thought to be a living,29.0,"60
The simpl",60,Phi-4-mini-instruct
2664,207,20,1,The plant is considered a living fossil.,The plant is thought to be a living,38.0,"60
The simpl",60,Phi-4-mini-instruct
2665,207,25,2,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2666,207,11,2,The plant is considered a living fossil.,The plant is thought to be a living,6.0,"60
The simpl",60,Phi-4-mini-instruct
2667,207,11,0,The plant is considered a living fossil.,The plant is thought to be a living,10.0,"60
The simpl",60,Phi-4-mini-instruct
2668,207,2,2,The plant is considered a living fossil.,The plant is thought to be a living,6.0,"60
The simpl",60,Phi-4-mini-instruct
2669,207,2,0,The plant is considered a living fossil.,The plant is thought to be a living,10.0,"60
The simpl",60,Phi-4-mini-instruct
2670,207,2,1,The plant is considered a living fossil.,The plant is thought to be a living,10.0,"60
The simpl",60,Phi-4-mini-instruct
2671,207,13,0,The plant is considered a living fossil.,The plant is thought to be a living,5.0,"60
The simpl",60,Phi-4-mini-instruct
2672,207,13,2,The plant is considered a living fossil.,The plant is thought to be a living,11.0,"60
The simpl",60,Phi-4-mini-instruct
2673,207,11,1,The plant is considered a living fossil.,The plant is thought to be a living,6.0,"60
The simpl",60,Phi-4-mini-instruct
2674,207,13,1,The plant is considered a living fossil.,The plant is thought to be a living,15.0,"60
The simpl",60,Phi-4-mini-instruct
2675,207,25,0,The plant is considered a living fossil.,The plant is thought to be a living,10.0,"60
The simpl",60,Phi-4-mini-instruct
2676,207,12,0,The plant is considered a living fossil.,The plant is thought to be a living,15.0,"60
The simpl",60,Phi-4-mini-instruct
2677,207,12,2,The plant is considered a living fossil.,The plant is thought to be a living,15.0,"60
The simpl",60,Phi-4-mini-instruct
2678,207,12,1,The plant is considered a living fossil.,The plant is thought to be a living,20.0,"60
The simpl",60,Phi-4-mini-instruct
2679,207,14,2,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2680,207,19,2,The plant is considered a living fossil.,The plant is thought to be a living,1.0,"60
The simpl",60,Phi-4-mini-instruct
2681,207,14,0,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2682,207,14,1,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2683,207,19,0,The plant is considered a living fossil.,The plant is thought to be a living,1.0,"60
The simpl",60,Phi-4-mini-instruct
2684,207,19,1,The plant is considered a living fossil.,The plant is thought to be a living,1.0,"60
The simpl",60,Phi-4-mini-instruct
2685,207,15,1,The plant is considered a living fossil.,The plant is thought to be a living,20.0,"60
The simpl",60,Phi-4-mini-instruct
2686,207,15,0,The plant is considered a living fossil.,The plant is thought to be a living,21.0,"60
The simpl",60,Phi-4-mini-instruct
2687,207,6,2,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2688,207,6,0,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2689,207,27,2,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2690,207,15,2,The plant is considered a living fossil.,The plant is thought to be a living,2.0,"60
The simpl",60,Phi-4-mini-instruct
2691,207,27,0,The plant is considered a living fossil.,The plant is thought to be a living,22.0,"60
The simpl",60,Phi-4-mini-instruct
2692,207,25,1,The plant is considered a living fossil.,The plant is thought to be a living,19.0,"60
The simpl",60,Phi-4-mini-instruct
2693,207,27,1,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2694,207,5,2,The plant is considered a living fossil.,The plant is thought to be a living,47.0,"60
The simpl",60,Phi-4-mini-instruct
2695,207,8,1,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2696,207,5,0,The plant is considered a living fossil.,The plant is thought to be a living,51.0,"60
The simpl",60,Phi-4-mini-instruct
2697,207,6,1,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2698,207,5,1,The plant is considered a living fossil.,The plant is thought to be a living,67.0,"60
The simpl",60,Phi-4-mini-instruct
2699,207,8,2,The plant is considered a living fossil.,The plant is thought to be a living,0.0,"60
The simpl",60,Phi-4-mini-instruct
2700,209,27,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2701,209,12,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,13.0,"61
The simpl",61,Phi-4-mini-instruct
2702,209,12,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,6.0,"61
The simpl",61,Phi-4-mini-instruct
2703,209,6,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2704,209,6,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2705,209,6,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2706,209,19,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,2.0,"61
The simpl",61,Phi-4-mini-instruct
2707,209,19,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,4.0,"61
The simpl",61,Phi-4-mini-instruct
2708,209,19,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,6.0,"61
The simpl",61,Phi-4-mini-instruct
2709,209,12,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,2.0,"61
The simpl",61,Phi-4-mini-instruct
2710,209,14,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2711,209,23,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,4.0,"61
The simpl",61,Phi-4-mini-instruct
2712,209,3,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2713,209,3,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2714,209,3,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2715,209,25,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2716,209,25,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,10.0,"61
The simpl",61,Phi-4-mini-instruct
2717,209,25,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2718,209,15,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,27.0,"61
The simpl",61,Phi-4-mini-instruct
2719,209,14,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2720,209,15,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,53.0,"61
The simpl",61,Phi-4-mini-instruct
2721,209,18,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,23.0,"61
The simpl",61,Phi-4-mini-instruct
2722,209,18,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,21.0,"61
The simpl",61,Phi-4-mini-instruct
2723,209,23,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,1.0,"61
The simpl",61,Phi-4-mini-instruct
2724,209,20,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,20.0,"61
The simpl",61,Phi-4-mini-instruct
2725,209,20,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,58.0,"61
The simpl",61,Phi-4-mini-instruct
2726,209,20,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,14.0,"61
The simpl",61,Phi-4-mini-instruct
2727,209,28,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,30.0,"61
The simpl",61,Phi-4-mini-instruct
2728,209,28,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,30.0,"61
The simpl",61,Phi-4-mini-instruct
2729,209,28,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,1.0,"61
The simpl",61,Phi-4-mini-instruct
2730,209,13,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2731,209,18,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,24.0,"61
The simpl",61,Phi-4-mini-instruct
2732,209,13,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,6.0,"61
The simpl",61,Phi-4-mini-instruct
2733,209,9,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,77.0,"61
The simpl",61,Phi-4-mini-instruct
2734,209,9,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,90.0,"61
The simpl",61,Phi-4-mini-instruct
2735,209,9,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,27.0,"61
The simpl",61,Phi-4-mini-instruct
2736,209,8,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,12.0,"61
The simpl",61,Phi-4-mini-instruct
2737,209,8,0,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,35.0,"61
The simpl",61,Phi-4-mini-instruct
2738,209,8,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,28.0,"61
The simpl",61,Phi-4-mini-instruct
2739,209,27,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2740,209,27,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2741,209,13,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2742,209,15,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,19.0,"61
The simpl",61,Phi-4-mini-instruct
2743,209,14,2,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,0.0,"61
The simpl",61,Phi-4-mini-instruct
2744,209,23,1,Orchestration Stravinsky first conceived of writing the ballet in 1913.,Orchestration Stravinsky. It was first conceived and write a ballet in 1913.,10.0,"61
The simpl",61,Phi-4-mini-instruct
2745,213,25,0,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",30.0,"65
The simpl",65,Phi-4-mini-instruct
2746,213,25,2,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",31.0,"65
The simpl",65,Phi-4-mini-instruct
2747,213,6,1,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",100.0,"65
The simpl",65,Phi-4-mini-instruct
2748,213,6,0,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",50.0,"65
The simpl",65,Phi-4-mini-instruct
2749,213,6,2,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",100.0,"65
The simpl",65,Phi-4-mini-instruct
2750,213,18,2,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",51.0,"65
The simpl",65,Phi-4-mini-instruct
2751,213,1,1,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",100.0,"65
The simpl",65,Phi-4-mini-instruct
2752,213,1,0,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",70.0,"65
The simpl",65,Phi-4-mini-instruct
2753,213,1,2,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",77.0,"65
The simpl",65,Phi-4-mini-instruct
2754,213,20,1,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",100.0,"65
The simpl",65,Phi-4-mini-instruct
2755,213,20,0,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",44.0,"65
The simpl",65,Phi-4-mini-instruct
2756,213,20,2,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",100.0,"65
The simpl",65,Phi-4-mini-instruct
2757,213,2,1,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",91.0,"65
The simpl",65,Phi-4-mini-instruct
2758,213,2,0,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",60.0,"65
The simpl",65,Phi-4-mini-instruct
2759,213,2,2,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",90.0,"65
The simpl",65,Phi-4-mini-instruct
2760,213,28,1,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",100.0,"65
The simpl",65,Phi-4-mini-instruct
2761,213,28,0,"Jeanne Marie-Madeleine Demessieux( February 13, 1921 November 11, 1968), was a French organist, pianist, composer, and pedagogue.","Jeanne Demessieux( born Paris, 13 February 1921; died Paris 11 November 1968) was a French organist.",75.0,"65
The simpl",65,Phi-4-mini-instruct
