row_index,example_index,worker_id,aspect,original,simplification,human_rating,raw_output,parsed_output,model
2881,216,25,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2882,216,2,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,63.0,96,96,gemma-3-4b-it
2883,216,24,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,90.0,96,96,gemma-3-4b-it
2884,216,2,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,75.0,96,96,gemma-3-4b-it
2885,216,2,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,64.0,96,96,gemma-3-4b-it
2886,216,27,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,48.0,96,96,gemma-3-4b-it
2887,216,24,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,96.0,96,96,gemma-3-4b-it
2888,216,24,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2889,216,8,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,0.0,96,96,gemma-3-4b-it
2890,216,19,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2891,216,13,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,9.0,96,96,gemma-3-4b-it
2892,216,13,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,91.0,96,96,gemma-3-4b-it
2893,216,13,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,98.0,96,96,gemma-3-4b-it
2894,216,8,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,0.0,96,96,gemma-3-4b-it
2895,216,8,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,0.0,96,96,gemma-3-4b-it
2896,216,12,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,90.0,96,96,gemma-3-4b-it
2897,216,12,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,97.0,96,96,gemma-3-4b-it
2898,216,19,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,80.0,96,96,gemma-3-4b-it
2899,216,28,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,70.0,96,96,gemma-3-4b-it
2900,216,28,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2901,216,28,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,50.0,96,96,gemma-3-4b-it
2902,216,6,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,75.0,96,96,gemma-3-4b-it
2903,216,6,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2904,216,6,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,50.0,96,96,gemma-3-4b-it
2905,216,25,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2906,216,25,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2907,216,27,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,62.0,96,96,gemma-3-4b-it
2908,216,19,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,68.0,96,96,gemma-3-4b-it
2909,216,15,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,75.0,96,96,gemma-3-4b-it
2910,216,7,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2911,216,7,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,49.0,96,96,gemma-3-4b-it
2912,216,3,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2913,216,12,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2914,216,1,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2915,216,3,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,46.0,96,96,gemma-3-4b-it
2916,216,1,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2917,216,3,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2918,216,1,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,70.0,96,96,gemma-3-4b-it
2919,216,7,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2920,216,27,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,19.0,96,96,gemma-3-4b-it
2921,216,5,0,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,84.0,96,96,gemma-3-4b-it
2922,216,5,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,25.0,96,96,gemma-3-4b-it
2923,216,15,1,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,100.0,96,96,gemma-3-4b-it
2924,216,5,2,Characteristics radar observations indicate a fairly pure Iron-Nickel composition.,. radar observations indicate a fairly pure Iron-Nickel composition.,77.0,96,96,gemma-3-4b-it
2925,217,8,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",40.0,68,68,gemma-3-4b-it
2926,217,20,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",9.0,68,68,gemma-3-4b-it
2927,217,20,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",67.0,68,68,gemma-3-4b-it
2928,217,11,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",66.0,68,68,gemma-3-4b-it
2929,217,7,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",21.0,68,68,gemma-3-4b-it
2930,217,14,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",92.0,68,68,gemma-3-4b-it
2931,217,19,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",6.0,68,68,gemma-3-4b-it
2932,217,11,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",7.0,68,68,gemma-3-4b-it
2933,217,4,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",10.0,68,68,gemma-3-4b-it
2934,217,8,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",0.0,68,68,gemma-3-4b-it
2935,217,13,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",90.0,68,68,gemma-3-4b-it
2936,217,27,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",78.0,68,68,gemma-3-4b-it
2937,217,13,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",9.0,68,68,gemma-3-4b-it
2938,217,7,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",100.0,68,68,gemma-3-4b-it
2939,217,13,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",90.0,68,68,gemma-3-4b-it
2940,217,20,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",29.0,68,68,gemma-3-4b-it
2941,217,19,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",100.0,68,68,gemma-3-4b-it
2942,217,11,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",11.0,68,68,gemma-3-4b-it
2943,217,8,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",24.0,68,68,gemma-3-4b-it
2944,217,7,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",0.0,68,68,gemma-3-4b-it
2945,217,14,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",12.0,68,68,gemma-3-4b-it
2946,217,3,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",100.0,68,68,gemma-3-4b-it
2947,217,6,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",100.0,68,68,gemma-3-4b-it
2948,217,15,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",53.0,68,68,gemma-3-4b-it
2949,217,15,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",50.0,68,68,gemma-3-4b-it
2950,217,18,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",77.0,68,68,gemma-3-4b-it
2951,217,6,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",0.0,68,68,gemma-3-4b-it
2952,217,3,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",100.0,68,68,gemma-3-4b-it
2953,217,3,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",98.0,68,68,gemma-3-4b-it
2954,217,6,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",0.0,68,68,gemma-3-4b-it
2955,217,15,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",67.0,68,68,gemma-3-4b-it
2956,217,28,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",100.0,68,68,gemma-3-4b-it
2957,217,14,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",0.0,68,68,gemma-3-4b-it
2958,217,18,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",42.0,68,68,gemma-3-4b-it
2959,217,28,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",28.0,68,68,gemma-3-4b-it
2960,217,18,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",56.0,68,68,gemma-3-4b-it
2961,217,27,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",0.0,68,68,gemma-3-4b-it
2962,217,0,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",93.0,68,68,gemma-3-4b-it
2963,217,0,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",91.0,68,68,gemma-3-4b-it
2964,217,4,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",94.0,68,68,gemma-3-4b-it
2965,217,4,0,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",11.0,68,68,gemma-3-4b-it
2966,217,28,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",45.0,68,68,gemma-3-4b-it
2967,217,27,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",65.0,68,68,gemma-3-4b-it
2968,217,19,1,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",100.0,68,68,gemma-3-4b-it
2969,217,0,2,"Railway Gazette International is a monthly business Journal covering the railway, Metro, light rail and Tram Industries worldwide.","Railway Gazette International is an international business company. It has Metro, light rail and Tram industries.",67.0,68,68,gemma-3-4b-it
2970,222,15,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",10.0,41,41,gemma-3-4b-it
2971,222,15,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",3.0,41,41,gemma-3-4b-it
2972,222,23,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",5.0,41,41,gemma-3-4b-it
2973,222,14,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2974,222,6,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2975,222,28,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",14.0,41,41,gemma-3-4b-it
2976,222,14,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2977,222,6,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2978,222,23,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",1.0,41,41,gemma-3-4b-it
2979,222,28,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",20.0,41,41,gemma-3-4b-it
2980,222,8,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",25.0,41,41,gemma-3-4b-it
2981,222,8,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2982,222,15,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",3.0,41,41,gemma-3-4b-it
2983,222,23,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",1.0,41,41,gemma-3-4b-it
2984,222,28,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",19.0,41,41,gemma-3-4b-it
2985,222,6,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2986,222,8,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2987,222,20,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",17.0,41,41,gemma-3-4b-it
2988,222,12,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2989,222,2,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",6.0,41,41,gemma-3-4b-it
2990,222,20,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",8.0,41,41,gemma-3-4b-it
2991,222,20,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",6.0,41,41,gemma-3-4b-it
2992,222,0,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2993,222,12,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",8.0,41,41,gemma-3-4b-it
2994,222,0,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2995,222,0,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2996,222,3,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",67.0,41,41,gemma-3-4b-it
2997,222,25,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
2998,222,3,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",100.0,41,41,gemma-3-4b-it
2999,222,13,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
3000,222,13,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
3001,222,3,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",49.0,41,41,gemma-3-4b-it
3002,222,2,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",9.0,41,41,gemma-3-4b-it
3003,222,12,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",25.0,41,41,gemma-3-4b-it
3004,222,2,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",7.0,41,41,gemma-3-4b-it
3005,222,25,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",19.0,41,41,gemma-3-4b-it
3006,222,13,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",2.0,41,41,gemma-3-4b-it
3007,222,27,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
3008,222,27,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
3009,222,19,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",1.0,41,41,gemma-3-4b-it
3010,222,19,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",1.0,41,41,gemma-3-4b-it
3011,222,14,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
3012,222,27,1,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
3013,222,19,0,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",2.0,41,41,gemma-3-4b-it
3014,222,25,2,"Defiantly, she vowed to never renounce the commune, and dared the judges to sentence her to death.","Defiantly, she promised to give up the, and never dared judges to sentence her to death.",0.0,41,41,gemma-3-4b-it
3015,229,2,2,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,87.0,78,78,gemma-3-4b-it
3016,229,13,1,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,100.0,78,78,gemma-3-4b-it
3017,229,6,0,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,100.0,78,78,gemma-3-4b-it
3018,229,2,1,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,88.0,78,78,gemma-3-4b-it
3019,229,2,0,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,90.0,78,78,gemma-3-4b-it
3020,229,13,2,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,65.0,78,78,gemma-3-4b-it
3021,229,3,0,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,100.0,78,78,gemma-3-4b-it
3022,229,20,0,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,70.0,78,78,gemma-3-4b-it
3023,229,13,0,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,20.0,78,78,gemma-3-4b-it
3024,229,3,1,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,100.0,78,78,gemma-3-4b-it
3025,229,8,2,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,33.0,78,78,gemma-3-4b-it
3026,229,8,0,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,52.0,78,78,gemma-3-4b-it
3027,229,8,1,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,52.0,78,78,gemma-3-4b-it
3028,229,11,0,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,94.0,78,78,gemma-3-4b-it
3029,229,11,2,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,95.0,78,78,gemma-3-4b-it
3030,229,1,2,Small value Inductors can also be built on integrated circuits using the same processes that are used to make transistors.,Small value drivers can also be based on chips using the same methods that are used to make transistors.,50.0,78,78,gemma-3-4b-it
