row_index,example_index,worker_id,aspect,original,simplification,human_rating,raw_output,parsed_output,model
2037,143,6,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2038,143,3,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,0.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2039,143,0,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,1.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2040,143,8,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2041,143,11,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,98.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2042,143,0,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,1.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2043,143,14,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,44.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2044,143,8,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2045,143,4,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2046,143,11,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,95.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2047,143,15,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2048,143,19,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,1.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2049,143,7,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2050,143,27,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,0.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2051,143,27,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2052,143,27,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2053,143,14,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,40.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2054,143,4,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2055,143,15,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2056,143,28,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,50.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2057,143,28,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2058,143,11,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,98.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2059,143,19,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2060,143,14,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,47.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2061,143,28,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2062,143,7,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2063,143,7,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,50.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2064,143,15,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,50.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2065,143,8,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,0.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2066,143,20,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,50.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2067,143,20,0,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,100.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2068,143,4,2,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,2.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2069,143,19,1,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,80.0,"0

Original sentence",0,Llama-3.1-8B-Instruct
2070,145,23,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",10.0,"21

The original",21,Llama-3.1-8B-Instruct
2071,145,23,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",3.0,"21

The original",21,Llama-3.1-8B-Instruct
2072,145,23,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",5.0,"21

The original",21,Llama-3.1-8B-Instruct
2073,145,5,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",66.0,"21

The original",21,Llama-3.1-8B-Instruct
2074,145,28,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2075,145,5,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",25.0,"21

The original",21,Llama-3.1-8B-Instruct
2076,145,6,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2077,145,6,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2078,145,19,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",38.0,"21

The original",21,Llama-3.1-8B-Instruct
2079,145,19,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",2.0,"21

The original",21,Llama-3.1-8B-Instruct
2080,145,28,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",32.0,"21

The original",21,Llama-3.1-8B-Instruct
2081,145,19,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",4.0,"21

The original",21,Llama-3.1-8B-Instruct
2082,145,28,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",12.0,"21

The original",21,Llama-3.1-8B-Instruct
2083,145,5,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",8.0,"21

The original",21,Llama-3.1-8B-Instruct
2084,145,6,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2085,145,16,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",20.0,"21

The original",21,Llama-3.1-8B-Instruct
2086,145,27,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2087,145,15,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",36.0,"21

The original",21,Llama-3.1-8B-Instruct
2088,145,9,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",2.0,"21

The original",21,Llama-3.1-8B-Instruct
2089,145,15,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",12.0,"21

The original",21,Llama-3.1-8B-Instruct
2090,145,8,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2091,145,3,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2092,145,8,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2093,145,8,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2094,145,3,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2095,145,3,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2096,145,27,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2097,145,25,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2098,145,25,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",21.0,"21

The original",21,Llama-3.1-8B-Instruct
2099,145,25,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",4.0,"21

The original",21,Llama-3.1-8B-Instruct
2100,145,9,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",29.0,"21

The original",21,Llama-3.1-8B-Instruct
2101,145,9,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2102,145,13,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",100.0,"21

The original",21,Llama-3.1-8B-Instruct
2103,145,27,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2104,145,15,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",32.0,"21

The original",21,Llama-3.1-8B-Instruct
2105,145,0,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",64.0,"21

The original",21,Llama-3.1-8B-Instruct
2106,145,16,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",14.0,"21

The original",21,Llama-3.1-8B-Instruct
2107,145,14,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2108,145,16,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",2.0,"21

The original",21,Llama-3.1-8B-Instruct
2109,145,0,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",83.0,"21

The original",21,Llama-3.1-8B-Instruct
2110,145,14,2,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2111,145,13,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",20.0,"21

The original",21,Llama-3.1-8B-Instruct
2112,145,13,0,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",5.0,"21

The original",21,Llama-3.1-8B-Instruct
2113,145,14,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",0.0,"21

The original",21,Llama-3.1-8B-Instruct
2114,145,0,1,"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",100.0,"21

The original",21,Llama-3.1-8B-Instruct
2115,146,19,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,86.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2116,146,5,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,79.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2117,146,6,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,86.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2118,146,12,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,92.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2119,146,12,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2120,146,5,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,98.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2121,146,6,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,93.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2122,146,6,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2123,146,5,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,92.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2124,146,8,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2125,146,12,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,75.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2126,146,28,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,44.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2127,146,3,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2128,146,3,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2129,146,2,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,90.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2130,146,13,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2131,146,13,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,85.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2132,146,22,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,91.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2133,146,22,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,72.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2134,146,13,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2135,146,25,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,58.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2136,146,22,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,92.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2137,146,3,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2138,146,25,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,48.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2139,146,2,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,76.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2140,146,25,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,92.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2141,146,2,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,66.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2142,146,19,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,90.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2143,146,8,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,39.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2144,146,8,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,65.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2145,146,20,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2146,146,20,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,34.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2147,146,20,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2148,146,15,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2149,146,27,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2150,146,14,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,97.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2151,146,15,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,80.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2152,146,15,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,84.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2153,146,28,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2154,146,27,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,73.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2155,146,28,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,74.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2156,146,19,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2157,146,14,0,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,99.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2158,146,14,2,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,96.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2159,146,27,1,Chauvin was embarrassed to receive his award and initially indicated that he may not accept it.,Chauvin was embarrassed to receive his award. He may not accept it.,100.0,"73

Original sentence",73,Llama-3.1-8B-Instruct
2160,151,25,2,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,0.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2161,151,8,2,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,45.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2162,151,8,0,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,42.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2163,151,25,1,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,25.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2164,151,8,1,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,4.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2165,151,5,2,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,16.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2166,151,25,0,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,96.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2167,151,14,2,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,0.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2168,151,13,1,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,20.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2169,151,14,0,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,0.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2170,151,19,0,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,3.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2171,151,19,2,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,1.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2172,151,5,0,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,52.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2173,151,5,1,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,23.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2174,151,20,2,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,9.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2175,151,14,1,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,0.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2176,151,20,0,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,40.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2177,151,20,1,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,10.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2178,151,19,1,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,3.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2179,151,13,0,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,25.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2180,151,0,2,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,48.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2181,151,28,1,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,39.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
2182,151,27,2,Each version of the license is given a distinguishing version number.,Each version of the license is given a to show the version number.,0.0,"41

Original sentence",41,Llama-3.1-8B-Instruct
